DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2021-07-08,yes,Jefferson Dr & 14th St SW,18.0,16.0,-2.0,23,-0.1,0.8
2021-07-09,yes,Jefferson Dr & 14th St SW,57.0,91.0,34.0,23,1.5,2.5
2021-07-10,no,Jefferson Dr & 14th St SW,115.0,115.0,0.0,23,0.0,5.0
2021-07-11,no,Jefferson Dr & 14th St SW,93.0,91.0,-2.0,23,-0.1,4.0
2021-07-12,yes,Jefferson Dr & 14th St SW,46.0,45.0,-1.0,23,-0.0,2.0
2021-07-13,yes,Jefferson Dr & 14th St SW,54.0,52.0,-2.0,23,-0.1,2.3
2021-07-14,yes,Jefferson Dr & 14th St SW,52.0,67.0,15.0,23,0.7,2.3
2021-07-15,yes,Jefferson Dr & 14th St SW,44.0,54.0,10.0,23,0.4,1.9
2021-07-16,yes,Jefferson Dr & 14th St SW,47.0,61.0,14.0,23,0.6,2.0
2021-07-17,no,Jefferson Dr & 14th St SW,82.0,76.0,-6.0,23,-0.3,3.6
2021-07-18,no,Jefferson Dr & 14th St SW,119.0,110.0,-9.0,23,-0.4,5.2
2021-07-19,yes,Jefferson Dr & 14th St SW,64.0,74.0,10.0,23,0.4,2.8
2021-07-20,yes,Jefferson Dr & 14th St SW,63.0,63.0,0.0,23,0.0,2.7
2021-07-21,yes,Jefferson Dr & 14th St SW,52.0,70.0,18.0,23,0.8,2.3
2021-07-22,yes,Jefferson Dr & 14th St SW,73.0,76.0,3.0,23,0.1,3.2
2021-07-23,yes,Jefferson Dr & 14th St SW,70.0,87.0,17.0,23,0.7,3.0
2021-07-24,no,Jefferson Dr & 14th St SW,101.0,106.0,5.0,23,0.2,4.4
2021-07-25,no,Jefferson Dr & 14th St SW,103.0,116.0,13.0,23,0.6,4.5
2021-07-26,yes,Jefferson Dr & 14th St SW,70.0,69.0,-1.0,23,-0.0,3.0
2021-07-27,yes,Jefferson Dr & 14th St SW,54.0,66.0,12.0,23,0.5,2.3
2021-07-28,yes,Jefferson Dr & 14th St SW,54.0,62.0,8.0,23,0.3,2.3
2021-07-29,yes,Jefferson Dr & 14th St SW,57.0,60.0,3.0,23,0.1,2.5
2021-07-30,yes,Jefferson Dr & 14th St SW,72.0,78.0,6.0,23,0.3,3.1
2021-07-31,no,Jefferson Dr & 14th St SW,112.0,117.0,5.0,23,0.2,4.9
2021-08-01,no,Jefferson Dr & 14th St SW,55.0,54.0,-1.0,23,-0.0,2.4
2021-08-02,yes,Jefferson Dr & 14th St SW,41.0,49.0,8.0,23,0.3,1.8
2021-08-03,yes,Jefferson Dr & 14th St SW,65.0,74.0,9.0,23,0.4,2.8
2021-08-04,yes,Jefferson Dr & 14th St SW,74.0,76.0,2.0,23,0.1,3.2
2021-08-05,yes,Jefferson Dr & 14th St SW,78.0,74.0,-4.0,23,-0.2,3.4
2021-08-06,yes,Jefferson Dr & 14th St SW,60.0,57.0,-3.0,23,-0.1,2.6
2021-08-07,no,Jefferson Dr & 14th St SW,53.0,55.0,2.0,23,0.1,2.3
2021-08-08,no,Jefferson Dr & 14th St SW,111.0,112.0,1.0,23,0.0,4.8
2021-08-09,yes,Jefferson Dr & 14th St SW,44.0,37.0,-7.0,23,-0.3,1.9
2021-08-10,yes,Jefferson Dr & 14th St SW,40.0,43.0,3.0,23,0.1,1.7
2021-08-11,yes,Jefferson Dr & 14th St SW,25.0,21.0,-4.0,23,-0.2,1.1
2021-08-12,yes,Jefferson Dr & 14th St SW,42.0,54.0,12.0,23,0.5,1.8
2021-08-13,yes,Jefferson Dr & 14th St SW,45.0,45.0,0.0,23,0.0,2.0
2021-08-14,no,Jefferson Dr & 14th St SW,80.0,76.0,-4.0,23,-0.2,3.5
2021-08-15,no,Jefferson Dr & 14th St SW,65.0,76.0,11.0,23,0.5,2.8
2021-08-16,yes,Jefferson Dr & 14th St SW,14.0,17.0,3.0,23,0.1,0.6
2021-08-17,yes,Jefferson Dr & 14th St SW,34.0,52.0,18.0,23,0.8,1.5
2021-08-18,yes,Jefferson Dr & 14th St SW,53.0,49.0,-4.0,23,-0.2,2.3
2021-08-19,yes,Jefferson Dr & 14th St SW,51.0,60.0,9.0,23,0.4,2.2
2021-08-20,yes,Jefferson Dr & 14th St SW,44.0,43.0,-1.0,23,-0.0,1.9
2021-08-21,no,Jefferson Dr & 14th St SW,50.0,72.0,22.0,23,1.0,2.2
2021-08-22,no,Jefferson Dr & 14th St SW,62.0,64.0,2.0,23,0.1,2.7
2021-08-23,yes,Jefferson Dr & 14th St SW,54.0,56.0,2.0,23,0.1,2.3
2021-08-24,yes,Jefferson Dr & 14th St SW,38.0,47.0,9.0,23,0.4,1.7
2021-08-25,yes,Jefferson Dr & 14th St SW,24.0,24.0,0.0,23,0.0,1.0
2021-08-26,yes,Jefferson Dr & 14th St SW,47.0,40.0,-7.0,23,-0.3,2.0
2021-08-27,yes,Jefferson Dr & 14th St SW,23.0,22.0,-1.0,23,-0.0,1.0
2021-08-28,no,Jefferson Dr & 14th St SW,84.0,89.0,5.0,23,0.2,3.7
2021-08-29,no,Jefferson Dr & 14th St SW,62.0,56.0,-6.0,23,-0.3,2.7
2021-08-30,yes,Jefferson Dr & 14th St SW,26.0,27.0,1.0,23,0.0,1.1
2021-08-31,yes,Jefferson Dr & 14th St SW,23.0,31.0,8.0,23,0.3,1.0
2021-09-01,yes,Jefferson Dr & 14th St SW,6.0,7.0,1.0,23,0.0,0.3
2021-09-02,yes,Jefferson Dr & 14th St SW,48.0,57.0,9.0,23,0.4,2.1
2021-09-03,yes,Jefferson Dr & 14th St SW,76.0,83.0,7.0,23,0.3,3.3
2021-09-04,no,Jefferson Dr & 14th St SW,123.0,159.0,36.0,23,1.6,5.3
2021-09-05,no,Jefferson Dr & 14th St SW,124.0,134.0,10.0,23,0.4,5.4
2021-09-06,yes,Jefferson Dr & 14th St SW,130.0,128.0,-2.0,23,-0.1,5.7
2021-09-07,yes,Jefferson Dr & 14th St SW,39.0,45.0,6.0,23,0.3,1.7
2021-09-08,yes,Jefferson Dr & 14th St SW,38.0,38.0,0.0,23,0.0,1.7
2021-09-09,yes,Jefferson Dr & 14th St SW,49.0,45.0,-4.0,23,-0.2,2.1
2021-09-10,yes,Jefferson Dr & 14th St SW,74.0,91.0,17.0,23,0.7,3.2
2021-09-11,no,Jefferson Dr & 14th St SW,101.0,102.0,1.0,23,0.0,4.4
2021-09-12,no,Jefferson Dr & 14th St SW,101.0,110.0,9.0,23,0.4,4.4
2021-09-13,yes,Jefferson Dr & 14th St SW,49.0,45.0,-4.0,23,-0.2,2.1
2021-09-14,yes,Jefferson Dr & 14th St SW,39.0,40.0,1.0,23,0.0,1.7
2021-09-15,yes,Jefferson Dr & 14th St SW,25.0,42.0,17.0,23,0.7,1.1
2021-09-16,yes,Jefferson Dr & 14th St SW,20.0,23.0,3.0,23,0.1,0.9
2021-09-17,yes,Jefferson Dr & 14th St SW,75.0,78.0,3.0,23,0.1,3.3
2021-09-18,no,Jefferson Dr & 14th St SW,88.0,97.0,9.0,23,0.4,3.8
2021-09-19,no,Jefferson Dr & 14th St SW,98.0,96.0,-2.0,23,-0.1,4.3
2021-09-20,yes,Jefferson Dr & 14th St SW,61.0,55.0,-6.0,23,-0.3,2.7
2021-09-21,yes,Jefferson Dr & 14th St SW,57.0,63.0,6.0,23,0.3,2.5
2021-09-22,yes,Jefferson Dr & 14th St SW,15.0,12.0,-3.0,23,-0.1,0.7
2021-09-23,yes,Jefferson Dr & 14th St SW,48.0,42.0,-6.0,23,-0.3,2.1
2021-09-24,yes,Jefferson Dr & 14th St SW,72.0,89.0,17.0,23,0.7,3.1
2021-09-25,no,Jefferson Dr & 14th St SW,109.0,134.0,25.0,23,1.1,4.7
2021-09-26,no,Jefferson Dr & 14th St SW,100.0,94.0,-6.0,23,-0.3,4.3
2021-09-27,yes,Jefferson Dr & 14th St SW,49.0,54.0,5.0,23,0.2,2.1
2021-09-28,yes,Jefferson Dr & 14th St SW,37.0,34.0,-3.0,23,-0.1,1.6
2021-09-29,yes,Jefferson Dr & 14th St SW,60.0,64.0,4.0,23,0.2,2.6
2021-09-30,yes,Jefferson Dr & 14th St SW,53.0,69.0,16.0,23,0.7,2.3
2021-10-01,yes,Jefferson Dr & 14th St SW,63.0,63.0,0.0,23,0.0,2.7
2021-10-02,no,Jefferson Dr & 14th St SW,83.0,123.0,40.0,23,1.7,3.6
2021-10-03,no,Jefferson Dr & 14th St SW,90.0,118.0,28.0,23,1.2,3.9
2021-10-04,yes,Jefferson Dr & 14th St SW,51.0,57.0,6.0,23,0.3,2.2
2021-10-05,yes,Jefferson Dr & 14th St SW,30.0,30.0,0.0,23,0.0,1.3
2021-10-06,yes,Jefferson Dr & 14th St SW,61.0,56.0,-5.0,23,-0.2,2.7
2021-10-07,yes,Jefferson Dr & 14th St SW,51.0,61.0,10.0,23,0.4,2.2
2021-10-08,yes,Jefferson Dr & 14th St SW,70.0,73.0,3.0,23,0.1,3.0
2021-10-09,no,Jefferson Dr & 14th St SW,120.0,143.0,23.0,23,1.0,5.2
2021-10-10,no,Jefferson Dr & 14th St SW,94.0,116.0,22.0,23,1.0,4.1
2021-10-11,yes,Jefferson Dr & 14th St SW,55.0,57.0,2.0,23,0.1,2.4
2021-10-12,yes,Jefferson Dr & 14th St SW,39.0,39.0,0.0,23,0.0,1.7
2021-10-13,yes,Jefferson Dr & 14th St SW,41.0,58.0,17.0,23,0.7,1.8
2021-10-14,yes,Jefferson Dr & 14th St SW,59.0,76.0,17.0,23,0.7,2.6
2021-10-15,yes,Jefferson Dr & 14th St SW,83.0,84.0,1.0,23,0.0,3.6
2021-10-16,no,Jefferson Dr & 14th St SW,72.0,93.0,21.0,23,0.9,3.1
2021-10-17,no,Jefferson Dr & 14th St SW,72.0,88.0,16.0,23,0.7,3.1
2021-10-18,yes,Jefferson Dr & 14th St SW,47.0,57.0,10.0,23,0.4,2.0
2021-10-19,yes,Jefferson Dr & 14th St SW,25.0,32.0,7.0,23,0.3,1.1
2021-10-20,yes,Jefferson Dr & 14th St SW,49.0,49.0,0.0,23,0.0,2.1
2021-10-21,yes,Jefferson Dr & 14th St SW,59.0,62.0,3.0,23,0.1,2.6
2021-10-22,yes,Jefferson Dr & 14th St SW,81.0,96.0,15.0,23,0.7,3.5
2021-10-23,no,Jefferson Dr & 14th St SW,104.0,98.0,-6.0,23,-0.3,4.5
2021-10-24,no,Jefferson Dr & 14th St SW,59.0,62.0,3.0,23,0.1,2.6
2021-10-25,yes,Jefferson Dr & 14th St SW,31.0,40.0,9.0,23,0.4,1.3
2021-10-26,yes,Jefferson Dr & 14th St SW,22.0,21.0,-1.0,23,-0.0,1.0
2021-10-27,yes,Jefferson Dr & 14th St SW,50.0,46.0,-4.0,23,-0.2,2.2
2021-10-28,yes,Jefferson Dr & 14th St SW,22.0,34.0,12.0,23,0.5,1.0
2021-10-29,yes,Jefferson Dr & 14th St SW,7.0,3.0,-4.0,23,-0.2,0.3
2021-10-30,no,Jefferson Dr & 14th St SW,87.0,110.0,23.0,23,1.0,3.8
2021-10-31,no,Jefferson Dr & 14th St SW,88.0,92.0,4.0,23,0.2,3.8
2021-11-01,yes,Jefferson Dr & 14th St SW,41.0,39.0,-2.0,23,-0.1,1.8
2021-11-02,yes,Jefferson Dr & 14th St SW,6.0,9.0,3.0,23,0.1,0.3
2021-11-03,yes,Jefferson Dr & 14th St SW,24.0,29.0,5.0,23,0.2,1.0
2021-11-04,yes,Jefferson Dr & 14th St SW,20.0,22.0,2.0,23,0.1,0.9
2021-11-05,yes,Jefferson Dr & 14th St SW,51.0,51.0,0.0,23,0.0,2.2
2021-11-06,no,Jefferson Dr & 14th St SW,83.0,100.0,17.0,23,0.7,3.6
2021-11-07,no,Jefferson Dr & 14th St SW,56.0,58.0,2.0,23,0.1,2.4
2021-11-08,yes,Jefferson Dr & 14th St SW,34.0,38.0,4.0,23,0.2,1.5
2021-11-09,yes,Jefferson Dr & 14th St SW,38.0,50.0,12.0,23,0.5,1.7
2021-11-10,yes,Jefferson Dr & 14th St SW,45.0,46.0,1.0,23,0.0,2.0
2021-11-11,yes,Jefferson Dr & 14th St SW,62.0,64.0,2.0,23,0.1,2.7
2021-11-12,yes,Jefferson Dr & 14th St SW,69.0,66.0,-3.0,23,-0.1,3.0
2021-11-13,no,Jefferson Dr & 14th St SW,35.0,59.0,24.0,23,1.0,1.5
2021-11-14,no,Jefferson Dr & 14th St SW,31.0,49.0,18.0,23,0.8,1.3
2021-11-15,yes,Jefferson Dr & 14th St SW,10.0,13.0,3.0,23,0.1,0.4
2021-11-16,yes,Jefferson Dr & 14th St SW,14.0,16.0,2.0,23,0.1,0.6
2021-11-17,yes,Jefferson Dr & 14th St SW,34.0,34.0,0.0,23,0.0,1.5
2021-11-18,yes,Jefferson Dr & 14th St SW,22.0,30.0,8.0,23,0.3,1.0
2021-11-19,yes,Jefferson Dr & 14th St SW,25.0,26.0,1.0,23,0.0,1.1
2021-11-20,no,Jefferson Dr & 14th St SW,29.0,35.0,6.0,23,0.3,1.3
2021-11-21,no,Jefferson Dr & 14th St SW,35.0,51.0,16.0,23,0.7,1.5
2021-11-22,yes,Jefferson Dr & 14th St SW,24.0,29.0,5.0,23,0.2,1.0
2021-11-23,yes,Jefferson Dr & 14th St SW,24.0,24.0,0.0,23,0.0,1.0
2021-11-24,yes,Jefferson Dr & 14th St SW,25.0,24.0,-1.0,23,-0.0,1.1
2021-11-25,yes,Jefferson Dr & 14th St SW,33.0,45.0,12.0,23,0.5,1.4
2021-11-26,yes,Jefferson Dr & 14th St SW,26.0,38.0,12.0,23,0.5,1.1
2021-11-27,no,Jefferson Dr & 14th St SW,24.0,34.0,10.0,23,0.4,1.0
2021-11-28,no,Jefferson Dr & 14th St SW,27.0,51.0,24.0,23,1.0,1.2
2021-11-29,yes,Jefferson Dr & 14th St SW,14.0,16.0,2.0,23,0.1,0.6
2021-11-30,yes,Jefferson Dr & 14th St SW,22.0,17.0,-5.0,23,-0.2,1.0
2021-12-01,yes,Jefferson Dr & 14th St SW,10.0,14.0,4.0,23,0.2,0.4
2021-12-02,yes,Jefferson Dr & 14th St SW,40.0,33.0,-7.0,23,-0.3,1.7
2021-12-03,yes,Jefferson Dr & 14th St SW,16.0,20.0,4.0,23,0.2,0.7
2021-12-04,no,Jefferson Dr & 14th St SW,41.0,33.0,-8.0,23,-0.3,1.8
2021-12-05,no,Jefferson Dr & 14th St SW,28.0,41.0,13.0,23,0.6,1.2
2021-12-06,yes,Jefferson Dr & 14th St SW,24.0,35.0,11.0,23,0.5,1.0
2021-12-07,yes,Jefferson Dr & 14th St SW,12.0,13.0,1.0,23,0.0,0.5
2021-12-08,yes,Jefferson Dr & 14th St SW,8.0,20.0,12.0,23,0.5,0.3
2021-12-09,yes,Jefferson Dr & 14th St SW,9.0,16.0,7.0,23,0.3,0.4
2021-12-10,yes,Jefferson Dr & 14th St SW,34.0,28.0,-6.0,23,-0.3,1.5
2021-12-11,no,Jefferson Dr & 14th St SW,42.0,67.0,25.0,23,1.1,1.8
2021-12-12,no,Jefferson Dr & 14th St SW,19.0,30.0,11.0,23,0.5,0.8
2021-12-13,yes,Jefferson Dr & 14th St SW,24.0,21.0,-3.0,23,-0.1,1.0
2021-12-14,yes,Jefferson Dr & 14th St SW,27.0,12.0,-15.0,23,-0.7,1.2
2021-12-15,yes,Jefferson Dr & 14th St SW,11.0,10.0,-1.0,23,-0.0,0.5
2021-12-16,yes,Jefferson Dr & 14th St SW,20.0,33.0,13.0,23,0.6,0.9
2021-12-17,yes,Jefferson Dr & 14th St SW,14.0,17.0,3.0,23,0.1,0.6
2021-12-18,no,Jefferson Dr & 14th St SW,21.0,39.0,18.0,23,0.8,0.9
2021-12-19,no,Jefferson Dr & 14th St SW,16.0,13.0,-3.0,23,-0.1,0.7
2021-12-20,yes,Jefferson Dr & 14th St SW,10.0,15.0,5.0,23,0.2,0.4
2021-12-21,yes,Jefferson Dr & 14th St SW,5.0,15.0,10.0,23,0.4,0.2
2021-12-22,yes,Jefferson Dr & 14th St SW,17.0,14.0,-3.0,23,-0.1,0.7
2021-12-23,yes,Jefferson Dr & 14th St SW,18.0,12.0,-6.0,23,-0.3,0.8
2021-12-24,yes,Jefferson Dr & 14th St SW,18.0,21.0,3.0,23,0.1,0.8
2021-12-25,no,Jefferson Dr & 14th St SW,31.0,40.0,9.0,23,0.4,1.3
2021-12-26,no,Jefferson Dr & 14th St SW,35.0,46.0,11.0,23,0.5,1.5
2021-12-27,yes,Jefferson Dr & 14th St SW,14.0,12.0,-2.0,23,-0.1,0.6
2021-12-28,yes,Jefferson Dr & 14th St SW,34.0,44.0,10.0,23,0.4,1.5
2021-12-29,yes,Jefferson Dr & 14th St SW,45.0,41.0,-4.0,23,-0.2,2.0
2021-12-30,yes,Jefferson Dr & 14th St SW,40.0,35.0,-5.0,23,-0.2,1.7
2021-12-31,yes,Jefferson Dr & 14th St SW,53.0,50.0,-3.0,23,-0.1,2.3
2022-01-01,no,Jefferson Dr & 14th St SW,37.0,37.0,0.0,23,0.0,1.6
2022-01-02,no,Jefferson Dr & 14th St SW,31.0,40.0,9.0,23,0.4,1.3
2022-01-03,yes,Jefferson Dr & 14th St SW,2.0,3.0,1.0,23,0.0,0.1
2022-01-04,yes,Jefferson Dr & 14th St SW,0.0,1.0,1.0,23,0.0,0.0
2022-01-05,yes,Jefferson Dr & 14th St SW,3.0,5.0,2.0,23,0.1,0.1
2022-01-06,yes,Jefferson Dr & 14th St SW,6.0,5.0,-1.0,23,-0.0,0.3
2022-01-07,yes,Jefferson Dr & 14th St SW,2.0,2.0,0.0,23,0.0,0.1
2022-01-08,no,Jefferson Dr & 14th St SW,13.0,19.0,6.0,23,0.3,0.6
2022-01-09,no,Jefferson Dr & 14th St SW,2.0,4.0,2.0,23,0.1,0.1
2022-01-10,yes,Jefferson Dr & 14th St SW,9.0,11.0,2.0,23,0.1,0.4
2022-01-11,yes,Jefferson Dr & 14th St SW,4.0,2.0,-2.0,23,-0.1,0.2
2022-01-12,yes,Jefferson Dr & 14th St SW,1.0,5.0,4.0,23,0.2,0.0
2022-01-13,yes,Jefferson Dr & 14th St SW,13.0,16.0,3.0,23,0.1,0.6
2022-01-14,yes,Jefferson Dr & 14th St SW,11.0,16.0,5.0,23,0.2,0.5
2022-01-15,no,Jefferson Dr & 14th St SW,3.0,17.0,14.0,23,0.6,0.1
2022-01-16,no,Jefferson Dr & 14th St SW,5.0,12.0,7.0,23,0.3,0.2
2022-01-17,yes,Jefferson Dr & 14th St SW,8.0,10.0,2.0,23,0.1,0.3
2022-01-18,yes,Jefferson Dr & 14th St SW,4.0,4.0,0.0,23,0.0,0.2
2022-01-19,yes,Jefferson Dr & 14th St SW,8.0,7.0,-1.0,23,-0.0,0.3
2022-01-20,yes,Jefferson Dr & 14th St SW,8.0,12.0,4.0,23,0.2,0.3
2022-01-21,yes,Jefferson Dr & 14th St SW,5.0,3.0,-2.0,23,-0.1,0.2
2022-01-22,no,Jefferson Dr & 14th St SW,17.0,14.0,-3.0,23,-0.1,0.7
2022-01-23,no,Jefferson Dr & 14th St SW,14.0,19.0,5.0,23,0.2,0.6
2022-01-24,yes,Jefferson Dr & 14th St SW,10.0,8.0,-2.0,23,-0.1,0.4
2022-01-25,yes,Jefferson Dr & 14th St SW,13.0,13.0,0.0,23,0.0,0.6
2022-01-26,yes,Jefferson Dr & 14th St SW,12.0,10.0,-2.0,23,-0.1,0.5
2022-01-27,yes,Jefferson Dr & 14th St SW,8.0,9.0,1.0,23,0.0,0.3
2022-01-28,yes,Jefferson Dr & 14th St SW,2.0,8.0,6.0,23,0.3,0.1
2022-01-29,no,Jefferson Dr & 14th St SW,11.0,13.0,2.0,23,0.1,0.5
2022-01-30,no,Jefferson Dr & 14th St SW,9.0,17.0,8.0,23,0.3,0.4
2022-01-31,yes,Jefferson Dr & 14th St SW,9.0,6.0,-3.0,23,-0.1,0.4
2022-02-01,yes,Jefferson Dr & 14th St SW,13.0,11.0,-2.0,23,-0.1,0.6
2022-02-02,yes,Jefferson Dr & 14th St SW,21.0,22.0,1.0,23,0.0,0.9
2022-02-03,yes,Jefferson Dr & 14th St SW,4.0,5.0,1.0,23,0.0,0.2
2022-02-04,yes,Jefferson Dr & 14th St SW,2.0,1.0,-1.0,23,-0.0,0.1
2022-02-05,no,Jefferson Dr & 14th St SW,11.0,18.0,7.0,23,0.3,0.5
2022-02-06,no,Jefferson Dr & 14th St SW,15.0,23.0,8.0,23,0.3,0.7
2022-02-07,yes,Jefferson Dr & 14th St SW,5.0,5.0,0.0,23,0.0,0.2
2022-02-08,yes,Jefferson Dr & 14th St SW,10.0,9.0,-1.0,23,-0.0,0.4
2022-02-09,yes,Jefferson Dr & 14th St SW,20.0,20.0,0.0,23,0.0,0.9
2022-02-10,yes,Jefferson Dr & 14th St SW,32.0,30.0,-2.0,23,-0.1,1.4
2022-02-11,yes,Jefferson Dr & 14th St SW,31.0,32.0,1.0,23,0.0,1.3
2022-02-12,no,Jefferson Dr & 14th St SW,59.0,66.0,7.0,23,0.3,2.6
2022-02-13,no,Jefferson Dr & 14th St SW,4.0,6.0,2.0,23,0.1,0.2
2022-02-14,yes,Jefferson Dr & 14th St SW,10.0,7.0,-3.0,23,-0.1,0.4
2022-02-15,yes,Jefferson Dr & 14th St SW,5.0,3.0,-2.0,23,-0.1,0.2
2022-02-16,yes,Jefferson Dr & 14th St SW,13.0,17.0,4.0,23,0.2,0.6
2022-02-17,yes,Jefferson Dr & 14th St SW,25.0,39.0,14.0,23,0.6,1.1
2022-02-18,yes,Jefferson Dr & 14th St SW,19.0,14.0,-5.0,23,-0.2,0.8
2022-02-19,no,Jefferson Dr & 14th St SW,10.0,21.0,11.0,23,0.5,0.4
2022-02-20,no,Jefferson Dr & 14th St SW,33.0,38.0,5.0,23,0.2,1.4
2022-02-21,yes,Jefferson Dr & 14th St SW,64.0,63.0,-1.0,23,-0.0,2.8
2022-02-22,yes,Jefferson Dr & 14th St SW,17.0,12.0,-5.0,23,-0.2,0.7
2022-02-23,yes,Jefferson Dr & 14th St SW,30.0,41.0,11.0,23,0.5,1.3
2022-02-24,yes,Jefferson Dr & 14th St SW,7.0,6.0,-1.0,23,-0.0,0.3
2022-02-25,yes,Jefferson Dr & 14th St SW,8.0,7.0,-1.0,23,-0.0,0.3
2022-02-26,no,Jefferson Dr & 14th St SW,31.0,50.0,19.0,23,0.8,1.3
2022-02-27,no,Jefferson Dr & 14th St SW,49.0,46.0,-3.0,23,-0.1,2.1
2022-02-28,yes,Jefferson Dr & 14th St SW,18.0,15.0,-3.0,23,-0.1,0.8
2022-03-01,yes,Jefferson Dr & 14th St SW,19.0,15.0,-4.0,23,-0.2,0.8
2022-03-02,yes,Jefferson Dr & 14th St SW,16.0,21.0,5.0,23,0.2,0.7
2022-03-03,yes,Jefferson Dr & 14th St SW,16.0,29.0,13.0,23,0.6,0.7
2022-03-04,yes,Jefferson Dr & 14th St SW,29.0,21.0,-8.0,23,-0.3,1.3
2022-03-05,no,Jefferson Dr & 14th St SW,101.0,130.0,29.0,23,1.3,4.4
2022-03-06,no,Jefferson Dr & 14th St SW,61.0,66.0,5.0,23,0.2,2.7
2022-03-07,yes,Jefferson Dr & 14th St SW,47.0,42.0,-5.0,23,-0.2,2.0
2022-03-08,yes,Jefferson Dr & 14th St SW,50.0,49.0,-1.0,23,-0.0,2.2
2022-03-09,yes,Jefferson Dr & 14th St SW,10.0,7.0,-3.0,23,-0.1,0.4
2022-03-10,yes,Jefferson Dr & 14th St SW,24.0,33.0,9.0,23,0.4,1.0
2022-03-11,yes,Jefferson Dr & 14th St SW,48.0,62.0,14.0,23,0.6,2.1
2022-03-12,no,Jefferson Dr & 14th St SW,2.0,1.0,-1.0,23,-0.0,0.1
2022-03-13,no,Jefferson Dr & 14th St SW,9.0,12.0,3.0,23,0.1,0.4
2022-03-14,yes,Jefferson Dr & 14th St SW,43.0,51.0,8.0,23,0.3,1.9
2022-03-15,yes,Jefferson Dr & 14th St SW,76.0,89.0,13.0,23,0.6,3.3
2022-03-16,yes,Jefferson Dr & 14th St SW,74.0,73.0,-1.0,23,-0.0,3.2
2022-03-17,yes,Jefferson Dr & 14th St SW,23.0,24.0,1.0,23,0.0,1.0
2022-03-18,yes,Jefferson Dr & 14th St SW,97.0,104.0,7.0,23,0.3,4.2
2022-03-19,no,Jefferson Dr & 14th St SW,182.0,184.0,2.0,23,0.1,7.9
2022-03-20,no,Jefferson Dr & 14th St SW,88.0,110.0,22.0,23,1.0,3.8
2022-03-21,yes,Jefferson Dr & 14th St SW,172.0,156.0,-16.0,23,-0.7,7.5
2022-03-22,yes,Jefferson Dr & 14th St SW,168.0,198.0,30.0,23,1.3,7.3
2022-03-23,yes,Jefferson Dr & 14th St SW,48.0,60.0,12.0,23,0.5,2.1
2022-03-24,yes,Jefferson Dr & 14th St SW,57.0,73.0,16.0,23,0.7,2.5
2022-03-25,yes,Jefferson Dr & 14th St SW,143.0,170.0,27.0,23,1.2,6.2
2022-03-26,no,Jefferson Dr & 14th St SW,110.0,254.0,144.0,23,6.3,4.8
2022-03-27,no,Jefferson Dr & 14th St SW,34.0,58.0,24.0,23,1.0,1.5
2022-03-28,yes,Jefferson Dr & 14th St SW,31.0,40.0,9.0,23,0.4,1.3
2022-03-29,yes,Jefferson Dr & 14th St SW,26.0,35.0,9.0,23,0.4,1.1
2022-03-30,yes,Jefferson Dr & 14th St SW,58.0,52.0,-6.0,23,-0.3,2.5
2022-03-31,yes,Jefferson Dr & 14th St SW,38.0,52.0,14.0,23,0.6,1.7
2022-04-01,yes,Jefferson Dr & 14th St SW,36.0,45.0,9.0,23,0.4,1.6
2022-04-02,no,Jefferson Dr & 14th St SW,137.0,182.0,45.0,23,2.0,6.0
2022-04-03,no,Jefferson Dr & 14th St SW,80.0,106.0,26.0,23,1.1,3.5
2022-04-04,yes,Jefferson Dr & 14th St SW,64.0,72.0,8.0,23,0.3,2.8
2022-04-05,yes,Jefferson Dr & 14th St SW,10.0,17.0,7.0,23,0.3,0.4
2022-04-06,yes,Jefferson Dr & 14th St SW,29.0,25.0,-4.0,23,-0.2,1.3
2022-04-07,yes,Jefferson Dr & 14th St SW,13.0,16.0,3.0,23,0.1,0.6
2022-04-08,yes,Jefferson Dr & 14th St SW,74.0,94.0,20.0,23,0.9,3.2
2022-04-09,no,Jefferson Dr & 14th St SW,115.0,153.0,38.0,23,1.7,5.0
2022-04-10,no,Jefferson Dr & 14th St SW,40.0,48.0,8.0,23,0.3,1.7
2022-04-11,yes,Jefferson Dr & 14th St SW,62.0,66.0,4.0,23,0.2,2.7
2022-04-12,yes,Jefferson Dr & 14th St SW,92.0,111.0,19.0,23,0.8,4.0
2022-04-13,yes,Jefferson Dr & 14th St SW,85.0,100.0,15.0,23,0.7,3.7
2022-04-14,yes,Jefferson Dr & 14th St SW,77.0,85.0,8.0,23,0.3,3.3
2022-04-15,yes,Jefferson Dr & 14th St SW,127.0,145.0,18.0,23,0.8,5.5
2022-04-16,no,Jefferson Dr & 14th St SW,147.0,171.0,24.0,23,1.0,6.4
2022-04-17,no,Jefferson Dr & 14th St SW,92.0,109.0,17.0,23,0.7,4.0
2022-04-18,yes,Jefferson Dr & 14th St SW,10.0,11.0,1.0,23,0.0,0.4
2022-04-19,yes,Jefferson Dr & 14th St SW,19.0,24.0,5.0,23,0.2,0.8
2022-04-20,yes,Jefferson Dr & 14th St SW,53.0,88.0,35.0,23,1.5,2.3
2022-04-21,yes,Jefferson Dr & 14th St SW,68.0,89.0,21.0,23,0.9,3.0
