DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2023-04-12,yes,12th & Varnum St NE,5.0,4.0,-1.0,15,-0.1,0.3
2023-04-13,yes,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-04-17,yes,12th & Varnum St NE,5.0,3.0,-2.0,15,-0.1,0.3
2023-04-18,yes,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-04-23,no,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-04-24,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-04-25,yes,12th & Varnum St NE,0.0,2.0,2.0,15,0.1,0.0
2023-04-27,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-04-29,no,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-05-01,yes,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-05-02,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-05-04,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-05-05,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-05-06,no,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-05-07,no,12th & Varnum St NE,1.0,2.0,1.0,15,0.1,0.1
2023-05-08,yes,12th & Varnum St NE,0.0,2.0,2.0,15,0.1,0.0
2023-05-09,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-05-10,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-05-11,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-05-12,yes,12th & Varnum St NE,4.0,1.0,-3.0,15,-0.2,0.3
2023-05-13,no,12th & Varnum St NE,3.0,4.0,1.0,15,0.1,0.2
2023-05-14,no,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-05-15,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-05-16,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-05-17,yes,12th & Varnum St NE,8.0,6.0,-2.0,15,-0.1,0.5
2023-05-18,yes,12th & Varnum St NE,6.0,3.0,-3.0,15,-0.2,0.4
2023-05-19,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-05-20,no,12th & Varnum St NE,3.0,1.0,-2.0,15,-0.1,0.2
2023-05-21,no,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-05-22,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-05-23,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-05-24,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-05-25,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-05-26,yes,12th & Varnum St NE,5.0,2.0,-3.0,15,-0.2,0.3
2023-05-27,no,12th & Varnum St NE,2.0,3.0,1.0,15,0.1,0.1
2023-05-28,no,12th & Varnum St NE,5.0,4.0,-1.0,15,-0.1,0.3
2023-06-01,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-06-02,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-06-03,no,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-06-04,no,12th & Varnum St NE,5.0,5.0,0.0,15,0.0,0.3
2023-06-05,yes,12th & Varnum St NE,5.0,2.0,-3.0,15,-0.2,0.3
2023-06-07,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-06-08,yes,12th & Varnum St NE,2.0,3.0,1.0,15,0.1,0.1
2023-06-09,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-06-10,no,12th & Varnum St NE,8.0,7.0,-1.0,15,-0.1,0.5
2023-06-11,no,12th & Varnum St NE,4.0,1.0,-3.0,15,-0.2,0.3
2023-06-12,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-06-13,yes,12th & Varnum St NE,2.0,3.0,1.0,15,0.1,0.1
2023-06-14,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-06-15,yes,12th & Varnum St NE,6.0,2.0,-4.0,15,-0.3,0.4
2023-06-16,yes,12th & Varnum St NE,1.0,2.0,1.0,15,0.1,0.1
2023-06-17,no,12th & Varnum St NE,6.0,1.0,-5.0,15,-0.3,0.4
2023-06-18,no,12th & Varnum St NE,2.0,3.0,1.0,15,0.1,0.1
2023-06-19,yes,12th & Varnum St NE,4.0,1.0,-3.0,15,-0.2,0.3
2023-06-20,yes,12th & Varnum St NE,1.0,5.0,4.0,15,0.3,0.1
2023-06-21,yes,12th & Varnum St NE,1.0,3.0,2.0,15,0.1,0.1
2023-06-22,yes,12th & Varnum St NE,1.0,2.0,1.0,15,0.1,0.1
2023-06-24,no,12th & Varnum St NE,4.0,1.0,-3.0,15,-0.2,0.3
2023-06-26,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-06-27,yes,12th & Varnum St NE,3.0,4.0,1.0,15,0.1,0.2
2023-06-29,yes,12th & Varnum St NE,2.0,4.0,2.0,15,0.1,0.1
2023-07-01,no,12th & Varnum St NE,0.0,1.0,1.0,15,0.1,0.0
2023-07-02,no,12th & Varnum St NE,5.0,1.0,-4.0,15,-0.3,0.3
2023-07-03,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-07-04,yes,12th & Varnum St NE,1.0,3.0,2.0,15,0.1,0.1
2023-07-05,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-07-06,yes,12th & Varnum St NE,4.0,2.0,-2.0,15,-0.1,0.3
2023-07-07,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-07-08,no,12th & Varnum St NE,7.0,3.0,-4.0,15,-0.3,0.5
2023-07-09,no,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-07-10,yes,12th & Varnum St NE,4.0,3.0,-1.0,15,-0.1,0.3
2023-07-11,yes,12th & Varnum St NE,3.0,2.0,-1.0,15,-0.1,0.2
2023-07-12,yes,12th & Varnum St NE,3.0,3.0,0.0,15,0.0,0.2
2023-07-13,yes,12th & Varnum St NE,4.0,2.0,-2.0,15,-0.1,0.3
2023-07-14,yes,12th & Varnum St NE,3.0,4.0,1.0,15,0.1,0.2
2023-07-15,no,12th & Varnum St NE,4.0,4.0,0.0,15,0.0,0.3
2023-07-16,no,12th & Varnum St NE,4.0,2.0,-2.0,15,-0.1,0.3
2023-07-17,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-07-18,yes,12th & Varnum St NE,3.0,1.0,-2.0,15,-0.1,0.2
2023-07-19,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-07-20,yes,12th & Varnum St NE,2.0,3.0,1.0,15,0.1,0.1
2023-07-21,yes,12th & Varnum St NE,8.0,4.0,-4.0,15,-0.3,0.5
2023-07-22,no,12th & Varnum St NE,6.0,5.0,-1.0,15,-0.1,0.4
2023-07-23,no,12th & Varnum St NE,4.0,5.0,1.0,15,0.1,0.3
2023-07-24,yes,12th & Varnum St NE,4.0,1.0,-3.0,15,-0.2,0.3
2023-07-25,yes,12th & Varnum St NE,1.0,1.0,0.0,15,0.0,0.1
2023-07-28,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-07-29,no,12th & Varnum St NE,3.0,4.0,1.0,15,0.1,0.2
2023-07-30,no,12th & Varnum St NE,2.0,4.0,2.0,15,0.1,0.1
2023-07-31,yes,12th & Varnum St NE,2.0,1.0,-1.0,15,-0.1,0.1
2023-08-02,yes,12th & Varnum St NE,2.0,2.0,0.0,15,0.0,0.1
2023-08-03,yes,12th & Varnum St NE,3.0,1.0,-2.0,15,-0.1,0.2
2023-08-04,yes,12th & Varnum St NE,6.0,6.0,0.0,15,0.0,0.4
2023-08-05,no,12th & Varnum St NE,8.0,6.0,-2.0,15,-0.1,0.5
